更新时间,#genre#
CCTV3,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/1000/index.m3u8?msisdn=20260316040215d9f1b4c2ae1e4d0e9d1aa719ebc2764c&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260316040215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=218.28.233.106&SecurityKey=20260316040215&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=60a4efb662a3887b9e3165960f22c7b0
CCTV2,http://pull-hls-f11.douyincdn.com/media/stream-118899562654991020.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1773806307&major_anchor_level=common&sign=26df1db545d069eb52f37cc9e31f4d3c&t_id=037-2026031111582683916CAD1DF66CD09662-UtkRAa
CCTV2,http://pull-hls-f11.douyincdn.com/media/stream-118899562654991020.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1773710152&major_anchor_level=common&sign=eaee3f645da1a48db348162ff5e87ec7&t_id=037-202603100915521F6C4DEA8E577F916425-NPxEqO
CCTV2,http://183.223.157.33:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://111.221.137.234:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://39.77.94.75:4002/rtp/239.253.254.232:8000
CCTV2,http://223.198.243.223:4000/rtp/239.253.64.195:5140
CCTV2,http://59.174.116.93:4022/rtp/239.69.1.102:10250
CCTV2,http://124.114.102.85:6789/rtp/239.112.205.78:5140
CCTV2,http://171.8.138.185:8800/rtp/239.16.20.2:10020
CCTV2,http://114.238.59.21:4000/rtp/239.49.8.130:6000
CCTV2,http://106.83.119.218:8188/rtp/235.254.198.52:1484
CCTV2,http://1.192.240.99:8188/rtp/239.16.20.2:10020
CCTV2,http://221.220.135.222:8012/rtp/239.3.1.60:8084
CCTV2,http://114.238.59.21:4000/rtp/239.49.8.50:9802
CCTV3,http://bxtv.3a.ink/mytv/mytvts3.333.php?id=cctv3
CCTV2,http://111.43.126.240:9003/hls/14/index.m3u8
CCTV3,http://219.156.87.51:4022/rtp/225.1.4.158:1194
CCTV3,http://116.2.164.201:4010/rtp/232.0.0.170:1234
CCTV4,https://t.freetv.fun/live/cctv4-2.php
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4o
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4m
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/600/index.m3u8?msisdn=2026031604021585777bc195e04fa18274f092648c4cee&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260316040215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=218.28.233.106&SecurityKey=20260316040215&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3fc40a6476f688f14f0386f995cb1c0b
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv4ouhd/50/index.m3u8?msisdn=20260316040216e23fb36620924e688ffc8005f4ac7ff5&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20260316040216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=218.28.233.106&SecurityKey=20260316040216&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f5774096be36b78fd380226b967cc4ec
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv4meihd/50/index.m3u8?msisdn=20260316040216e7b29332337a467f8178f740557e0771&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20260316040216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=218.28.233.106&SecurityKey=20260316040216&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=861bb038b5930b804d92c1cb1bf1e28a
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=3
CCTV3,http://1.24.39.180:9003/hls/3/index.m3u8
CCTV3,http://183.223.157.33:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://39.77.94.75:4002/rtp/239.253.254.191:8000
CCTV3,http://223.198.243.223:4000/rtp/239.253.64.244:5140
CCTV3,http://124.114.102.85:6789/rtp/239.112.205.221:5140
CCTV3,http://106.83.119.218:8188/rtp/235.254.198.53:1488
CCTV3,http://1.192.240.99:8188/rtp/239.16.20.3:10030
CCTV3,http://221.220.135.222:8012/rtp/239.3.1.172:8001
CCTV3,http://59.174.116.93:4022/rtp/239.69.1.122:10370
CCTV3,http://171.8.138.185:8800/rtp/239.16.20.3:10030
CCTV3,http://110.80.17.38:9999/tsfile/live/0003_1.m3u8
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=1
CCTV3,http://111.43.126.240:9003/hls/15/index.m3u8
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=15
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=2
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=14
CCTV4,http://219.156.87.51:4022/rtp/225.1.5.30:1333
CCTV4,http://116.2.164.201:4010/rtp/232.0.0.201:1234
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=13
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4&line=16
CCTV4,http://219.156.87.51:4022/rtp/225.1.5.31:1342
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4
CCTV4,http://116.2.164.201:4010/rtp/232.0.0.53:1234
CCTV4,http://219.156.87.51:4022/rtp/225.1.5.32:1343
CCTV4,http://116.2.164.201:4010/rtp/232.0.0.59:1234
CCTV4,http://z.b.bkpcp.top/m.php?id=CCTV-4国际
CCTV5,http://114.226.0.210:4022/rtp/239.49.1.5:6000
CCTV4,http://39.77.94.75:4002/rtp/239.253.254.111:8000
CCTV4,http://111.221.137.234:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://223.198.243.223:4000/rtp/239.253.64.196:5140
CCTV4,http://59.174.116.93:4022/rtp/239.69.1.138:10466
CCTV4,http://124.114.102.85:6789/rtp/239.112.205.202:5140
CCTV4,http://171.8.138.185:8800/rtp/239.16.20.4:10040
CCTV4,http://59.174.116.93:4022/rtp/239.69.1.231:11028
CCTV4,http://114.238.59.21:4000/rtp/239.49.8.131:6000
CCTV4,http://59.174.116.93:4022/rtp/239.69.1.232:11034
CCTV4,http://221.220.135.222:8012/rtp/239.3.1.105:8092
CCTV4,http://1.192.240.99:8188/rtp/239.16.20.4:10040
CCTV5,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/600/index.m3u8?msisdn=20260316040215dbde38ac01674ed885cce24a0d052a5e&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260316040215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=218.28.233.106&SecurityKey=20260316040215&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=060fb62562451effada4c7d760fcac1b
CCTV4,http://39.77.94.75:4002/rtp/239.253.254.186:8000
CCTV4,http://123.118.51.16:8686/rtp/239.3.1.213:4220
CCTV4,http://221.220.135.222:8012/rtp/239.3.1.213:4220
CCTV4,http://39.77.94.75:4002/rtp/239.253.254.187:8000
CCTV4,http://123.118.51.16:8686/rtp/239.3.1.214:4220
CCTV4,http://106.83.119.218:8188/rtp/235.254.198.183:7980
CCTV4,http://111.43.126.240:9003/hls/16/index.m3u8
CCTV4,http://110.80.17.38:9999/tsfile/live/0004_1.m3u8
CCTV4,http://1.24.39.180:9003/hls/4/index.m3u8
CCTV5,http://219.156.87.51:4022/rtp/225.1.4.159:1195
CCTV5,http://116.2.164.201:4010/rtp/232.0.0.171:1234
CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=fefc6a44400a0dd448699ae0ce3d6e2c5a0f49b8d48adb36e747c4fbab039337eb3244f9951acbddaf26b7bf51597a7d1b43c8845e67fd5914ece875dcad325bb388200bc0f12fdff727d03e2d
CCTV4,http://keke.kandiantv.cn/migu720p.php?id=608807416
CCTV4,http://keke.kandiantv.cn/migu720p.php?id=608807419
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/1000/index.m3u8?msisdn=2026031604021516ae1e0a41314943aca38737d3bd00bf&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260316040215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=218.28.233.106&SecurityKey=20260316040215&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b1bf425b4f11bdb9e0bf85e34478d860
CCTV4,http://sun135790.x3322.net:9901/tsfile/live/16011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://1.24.39.180:9003/hls/5/index.m3u8
CCTV5,http://111.221.137.234:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://39.77.94.75:4002/rtp/239.253.254.192:8000
CCTV5,http://223.198.243.223:4000/rtp/239.253.64.245:5140
CCTV5,http://123.118.51.16:8686/rtp/239.3.1.173:8001
CCTV5,http://59.174.116.93:4022/rtp/239.69.1.123:10376
CCTV5,http://171.8.138.185:8800/rtp/239.16.20.53:10530
CCTV5,http://124.114.102.85:6789/rtp/239.112.205.222:5140
CCTV5,http://114.238.59.21:4000/rtp/239.49.1.5:6000
CCTV5,http://106.83.119.218:8188/rtp/235.254.198.54:1492
CCTV5,http://1.192.240.99:8188/rtp/239.16.20.53:10530
CCTV5,http://221.220.135.222:8012/rtp/239.3.1.173:8001
CCTV5,http://111.43.126.240:9003/hls/17/index.m3u8
CCTV5,http://111.221.137.234:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://114.226.0.210:4022/rtp/239.49.1.254:6000
CCTV6,http://219.156.87.51:4022/rtp/225.1.4.160:1196
CCTV5,http://222.169.85.8:9901/tsfile/live/0116_1.m3u8
CCTV6,http://116.2.164.201:4010/rtp/232.0.0.172:1234
CCTV5,http://keke.kandiantv.cn/migu720p.php?id=641886773
CCTV5,http://keke.kandiantv.cn/migu720p.php?id=641886683
CCTV7,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/50/index.m3u8?msisdn=202603160402154a1f9434dd144eb69debf57a00d4dc1a&mdspid=&spid=699004&netType=0&sid=5501083622&pid=2028597139&timestamp=20260316040215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=218.28.233.106&SecurityKey=20260316040215&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8fece8e23a32a1d0577eebba55e703ef
CCTV6,http://183.223.157.33:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://39.77.94.75:4002/rtp/239.253.254.193:8000
CCTV6,http://223.198.243.223:4000/rtp/239.253.64.246:5140
CCTV6,http://123.118.51.16:8686/rtp/239.3.1.174:8001
CCTV6,http://111.221.137.234:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://59.174.116.93:4022/rtp/239.69.1.124:10382
CCTV6,http://106.83.119.218:8188/rtp/235.254.198.55:1496
CCTV6,http://1.192.240.99:8188/rtp/239.16.20.6:10060
CCTV6,http://221.220.135.222:8012/rtp/239.3.1.174:8001
CCTV6,http://114.238.59.21:4000/rtp/239.49.1.6:6000
CCTV6,http://124.114.102.85:6789/rtp/239.112.205.223:5140
CCTV6,http://171.8.138.185:8800/rtp/239.16.20.6:10060
CCTV6,http://111.43.126.240:9003/hls/19/index.m3u8
CCTV6,http://110.80.17.38:9999/tsfile/live/0006_1.m3u8
CCTV6,http://1.24.39.180:9003/hls/6/index.m3u8
CCTV8,http://114.226.0.210:4022/rtp/239.49.1.8:6000
CCTV7,http://219.156.87.51:4022/rtp/225.1.4.76:1105
CCTV6,http://keke.kandiantv.cn/migu720p.php?id=624878396
CCTV7,http://116.2.164.201:4010/rtp/232.0.0.136:1234
CCTV8,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/1000/index.m3u8?msisdn=20260316040215646c5c70bd7b461b967101f6b0bb3b68&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260316040215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=218.28.233.106&SecurityKey=20260316040215&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=467dd3d51c3cb0e993bc93a05b5494a7
CCTV7,http://39.77.94.75:4002/rtp/239.253.254.233:8000
CCTV7,http://223.198.243.223:4000/rtp/239.253.64.54:5140
CCTV7,http://123.118.51.16:8686/rtp/239.3.1.61:8104
CCTV7,http://59.174.116.93:4022/rtp/239.69.1.103:10256
CCTV7,http://124.114.102.85:6789/rtp/239.112.205.83:5140
CCTV7,http://171.8.138.185:8800/rtp/239.16.20.51:10510
CCTV8,http://23.237.228.134/live5/CCTV8.m3u8
CCTV7,http://114.238.59.21:4000/rtp/239.49.1.254:6000
CCTV7,http://106.83.119.218:8188/rtp/235.254.198.56:1500
CCTV7,http://1.192.240.99:8188/rtp/239.16.20.51:10510
CCTV7,http://221.220.135.222:8012/rtp/239.3.1.61:8104
CCTV7,http://183.223.157.33:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://111.43.126.240:9003/hls/20/index.m3u8
CCTV7,http://1.24.39.180:9003/hls/7/index.m3u8
CCTV7,https://www.freetv.top/migu/673168121.m3u8?migutoken=44446ab398991313e6a822efdaec82f3b845a2e8f141c172aa857c477255724bbb28fc01d33f764c51106c446af1c57e8815b58822075b194f4cf55cde28fe55f54330d4586c92e75e8aa50a48
CCTV9,http://114.226.0.210:4022/rtp/239.49.8.53:9814
CCTV8,http://219.156.87.51:4022/rtp/225.1.4.161:1197
CCTV8,http://116.2.164.201:4010/rtp/232.0.0.173:1234
CCTV7,http://keke.kandiantv.cn/migu720p.php?id=673168121
CCTV9,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/50/index.m3u8?msisdn=2026031604021584a7451be4db456c824aa836e1dab5cc&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20260316040215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=218.28.233.106&SecurityKey=20260316040215&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=170eb08d8a8250a6ec7ae27aa1b59c1b
CCTV8,http://111.221.137.234:44330/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://183.223.157.33:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://39.77.94.75:4002/rtp/239.253.254.194:8000
CCTV8,http://223.198.243.223:4000/rtp/239.253.64.247:5140
CCTV8,http://123.118.51.16:8686/rtp/239.3.1.175:8001
CCTV8,http://59.174.116.93:4022/rtp/239.69.1.125:10388
CCTV8,http://124.114.102.85:6789/rtp/239.112.205.224:5140
CCTV8,http://171.8.138.185:8800/rtp/239.16.20.8:10080
CCTV8,http://114.238.59.21:4000/rtp/239.49.1.8:6000
CCTV8,http://106.83.119.218:8188/rtp/235.254.198.57:1504
CCTV8,http://1.192.240.99:8188/rtp/239.16.20.8:10080
CCTV8,http://221.220.135.222:8012/rtp/239.3.1.175:8001
CCTV8,http://111.43.126.240:9003/hls/21/index.m3u8
CCTV9,http://61.184.46.85:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.80.17.38:9999/tsfile/live/0008_1.m3u8
CCTV8,http://1.24.39.180:9003/hls/8/index.m3u8
CCTV9,http://219.156.87.51:4022/rtp/225.1.4.77:1106
CCTV9,http://116.2.164.201:4010/rtp/232.0.0.137:1234
CCTV8,http://keke.kandiantv.cn/migu720p.php?id=624878356
CCTV10,http://114.226.0.210:4022/rtp/239.49.8.134:6000
CCTV10,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/1000/index.m3u8?msisdn=202603160402157d007aef19824a3093be85b1b506ac0b&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260316040215&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=218.28.233.106&SecurityKey=20260316040215&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=97d99bc3c602ad37e4183d50709f3226
CCTV9,http://111.221.137.234:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://183.223.157.33:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://39.77.94.75:4002/rtp/239.253.254.79:8000
CCTV9,http://223.198.243.223:4000/rtp/239.253.64.76:5140
CCTV9,http://123.118.51.16:8686/rtp/239.3.1.62:8112
CCTV9,http://59.174.116.93:4022/rtp/239.69.1.104:10262
CCTV9,http://124.114.102.85:6789/rtp/239.112.205.85:5140
CCTV9,http://171.8.138.185:8800/rtp/239.16.20.9:10090
CCTV9,http://114.238.59.21:4000/rtp/239.49.8.53:9814
CCTV9,http://106.83.119.218:8188/rtp/235.254.198.58:1508
CCTV9,http://1.192.240.99:8188/rtp/239.16.20.9:10090
CCTV9,http://221.220.135.222:8012/rtp/239.3.1.62:8112
CCTV8,http://sun135790.x3322.net:9901/tsfile/live/16015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://z.b.bkpcp.top/m.php?id=CCTV-10科教科教
CCTV9,http://111.43.126.240:9003/hls/22/index.m3u8
CCTV9,http://110.80.17.38:9999/tsfile/live/0009_1.m3u8
CCTV9,http://1.24.39.180:9003/hls/9/index.m3u8
CCTV9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8
CCTV10,http://219.156.87.51:4022/rtp/225.1.4.78:1107
CCTV10,http://116.2.164.201:4010/rtp/232.0.0.138:1234
CCTV11,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv11hd/50/20200103/index.m3u8?msisdn=2026031604021615f0923e70534396b4b98eec74de2a68&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20260316040216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=218.28.233.106&SecurityKey=20260316040216&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=47dde73f663da6a35f222828bdab6fda
CCTV10,http://183.223.157.33:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://111.221.137.234:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://39.77.94.75:4002/rtp/239.253.254.234:8000
CCTV10,http://223.198.243.223:4000/rtp/239.253.64.87:5140
CCTV10,http://123.118.51.16:8686/rtp/239.3.1.63:8116
CCTV10,http://59.174.116.93:4022/rtp/239.69.1.105:10268
CCTV10,http://114.238.59.21:4000/rtp/239.49.8.134:6000
CCTV10,http://124.114.102.85:6789/rtp/239.112.205.86:5140
CCTV10,http://171.8.138.185:8800/rtp/239.16.20.10:10100
CCTV10,http://106.83.119.218:8188/rtp/235.254.198.59:1512
CCTV10,http://1.192.240.99:8188/rtp/239.16.20.10:10100
CCTV10,http://221.220.135.222:8012/rtp/239.3.1.63:8116
CCTV10,http://114.238.59.21:4000/rtp/239.49.8.54:9818
CCTV10,http://111.43.126.240:9003/hls/23/index.m3u8
CCTV10,http://110.80.17.38:9999/tsfile/live/0010_1.m3u8
CCTV12,http://114.226.0.210:4022/rtp/239.49.8.55:9822
CCTV10,http://1.24.39.180:9003/hls/10/index.m3u8
CCTV10,http://keke.kandiantv.cn/migu720p.php?id=624878405
CCTV11,http://219.156.87.51:4022/rtp/225.1.4.215:1268
CCTV10,http://222.169.85.8:9901/tsfile/live/0010_1.m3u8
CCTV11,http://116.2.164.201:4010/rtp/232.0.0.178:1234
CCTV12,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv12hd/50/index.m3u8?msisdn=20260316040216783f34225a0e430ca0c255222e659b52&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20260316040216&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=218.28.233.106&SecurityKey=20260316040216&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.2.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fc1342984a0a332c48a91e42a4cf93d9
CCTV11,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://1.24.39.180:9003/hls/11/index.m3u8
CCTV11,http://39.77.94.75:4002/rtp/239.253.254.169:8000
CCTV11,http://223.198.243.223:4000/rtp/239.253.64.70:5140
CCTV11,http://123.118.51.16:8686/rtp/239.3.1.152:8120
CCTV11,http://sun135790.x3322.net:9901/tsfile/live/16018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://59.174.116.93:4022/rtp/239.69.1.154:10560
CCTV11,http://124.114.102.85:6789/rtp/239.112.205.213:5140
CCTV11,http://114.238.59.21:4000/rtp/239.49.1.11:6000
CCTV11,http://106.83.119.218:8188/rtp/235.254.198.7:1304
CCTV11,http://221.220.135.222:8012/rtp/239.3.1.152:8120
CCTV11,http://1.192.240.99:8188/rtp/239.16.20.11:10110
CCTV11,http://171.8.138.185:8800/rtp/239.16.20.11:10110
CCTV12,http://z.b.bkpcp.top/m.php?id=CCTV-12社会与法社会与法
CCTV11,http://111.43.126.240:9003/hls/24/index.m3u8
CCTV13,http://114.226.0.210:4022/rtp/239.49.1.13:6000
CCTV11,http://keke.kandiantv.cn/migu720p.php?id=667987558
CCTV12,http://219.156.87.51:4022/rtp/225.1.4.79:1108
