更新时间,#genre#
CCTV2,http://pull-flv-f1.douyincdn.com/media/stream-695106910011261612.flv?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-202602060901440319625F0A338763618F-7sT6Ki&unique_id=stream-695106910011261612_684_flv&wsSecret=bbf37003c0e4945f50c24773724b6ae3&wsTime=69853d78
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=7653cf8ec6440c201ccd67dfdbdd9a4c8401078f6b4cef8fc9258c372e1780fa8e3c5de722f5ac2cda4bd2291ccdf287a6caaac860219844ccf49b78b010dec5742f609b951e599c4b873bf8ad
CCTV3,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?msisdn=20260209040203dbdb7ee0cf014d6996a8fdb31586e9d5&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260209040203&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=218.28.233.106&SecurityKey=20260209040203&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=60e2f3fd54da1d7c094a2ee4524a0d62
CCTV3,http://113.44.65.227:1234/624878271
CCTV2,http://43.251.226.89:8080/play/2.m3u8
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=202602081737385811c18667414f469878316209afc0dd&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260208173738&Channel_ID=0116_2600036500-99000-201600010014561&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=218.12.70.123&SecurityKey=20260208173738&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=36a39e60c967aea48519625c6703b6b0&sv=10004&ct=android
CCTV2,http://114.254.34.140:18888/rtp/239.3.1.60:8084
CCTV2,http://sxtylt.sohu.blog:9003/hls/2/index.m3u8
CCTV2,http://114.100.195.104:4022/rtp/238.1.78.235:7752
CCTV2,http://111.113.89.184:2000/rtp/239.121.4.155:8914
CCTV2,http://223.198.240.9:4000/rtp/239.253.64.195:5140
CCTV2,http://123.191.12.76:1111/rtp/232.0.0.135:1234
CCTV2,http://27.191.203.215:19999/rtp/239.254.200.158:6000
CCTV2,http://111.162.204.109:8686/rtp/225.1.1.133:5002
CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=2026020904020468d2ed18ca084d4c8792279a3a8ffa55&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260209040204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=218.28.233.106&SecurityKey=20260209040204&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=31400f33ebc81597c9db22c2ff75142c
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=2026020904020643b113b676c648f1b731a4a2fb446e68&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20260209040206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=218.28.233.106&SecurityKey=20260209040206&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a0cdb3a4848f5b0f0e32593ac23097e6
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=202602090402056de8764dd7be431db3d37b4bcaf6a910&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20260209040205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=218.28.233.106&SecurityKey=20260209040205&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a1cc5dc4bf37677972a7b228ef54bec8
CCTV4,http://113.44.65.227:1234/631780421
CCTV4,http://113.44.65.227:1234/608807419
CCTV4,http://113.44.65.227:1234/608807416
CCTV3,http://114.254.34.140:18888/rtp/239.3.1.172:8001
CCTV3,http://114.100.195.104:4022/rtp/238.1.78.170:7232
CCTV3,http://111.113.89.184:2000/rtp/239.121.4.151:8890
CCTV3,http://223.198.240.9:4000/rtp/239.253.64.244:5140
CCTV3,http://27.191.203.215:19999/rtp/239.254.201.152:7205
CCTV3,http://123.191.12.76:1111/rtp/232.0.0.170:1234
CCTV3,http://sxtylt.sohu.blog:9003/hls/3/index.m3u8
CCTV3,http://111.162.204.109:8686/rtp/225.1.1.158:5002
CCTV3,http://183.220.107.138:4022/rtp/239.11.0.101:5140
CCTV5,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/1200/index.m3u8?msisdn=20260208173636c61b2e58d9ea402f80eb0c55b91c6ef8&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260208173636&Channel_ID=0116_2600036500-99000-201600010014559&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=116.181.10.143&SecurityKey=20260208173636&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a6f43d5302adc693d38c525ff2f81761&sv=10004&ct=android
CCTV3,http://111.221.137.234:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://sxtylt.sohu.blog:9003/hls/4/index.m3u8
CCTV5,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/1200/index.m3u8?msisdn=2026020904020483f1ec86cbc0471a8d0744fb854e8bff&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260209040204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=218.28.233.106&SecurityKey=20260209040204&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e2a6e802c643a10cb79b49318c68de49
CCTV4,http://114.254.34.140:18888/rtp/239.3.1.105:8092
CCTV4,http://114.100.195.104:4022/rtp/238.1.78.236:7760
CCTV4,http://111.113.89.184:2000/rtp/239.121.4.134:8786
CCTV4,http://sun135790.x3322.net:9901/tsfile/live/16011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://223.198.240.9:4000/rtp/239.253.64.196:5140
CCTV4,http://123.191.12.76:1111/rtp/232.0.0.201:1234
CCTV4,http://27.191.203.215:19999/rtp/239.254.200.190:6307
CCTV4,http://114.254.34.140:18888/rtp/239.3.1.213:4220
CCTV4,http://111.113.89.184:2000/rtp/239.121.4.123:8000
CCTV4,http://123.191.12.76:1111/rtp/232.0.0.53:1234
CCTV4,http://114.254.34.140:18888/rtp/239.3.1.214:4220
CCTV4,http://106.59.3.233:55555/rtp/239.200.201.180:4220
CCTV4,http://111.113.89.184:2000/rtp/239.121.4.124:8002
CCTV4,http://123.191.12.76:1111/rtp/232.0.0.59:1234
CCTV5,http://113.44.65.227:1234/641886683
CCTV5,http://113.44.65.227:1234/641886773
CCTV4,http://27.191.203.215:19999/rtp/239.254.201.206:4220
CCTV4,http://106.59.3.233:55555/rtp/239.200.201.181:4220
CCTV4,http://111.162.204.109:8686/rtp/225.1.1.150:5002
CCTV4,http://27.191.203.215:19999/rtp/239.254.201.205:4220
CCTV4,http://183.220.107.138:4022/rtp/239.11.0.109:5140
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?msisdn=202602081736056d4068133fa44bfa987409b1e26dd161&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260208173605&Channel_ID=0116_2600036500-99000-201600010014558&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=116.181.10.215&SecurityKey=20260208173605&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=93438e927243fcea612ee3bcc186d1f8&sv=10004&ct=android
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?msisdn=2026020904020410b7cb03d6504497a7757bcb54eb47bc&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260209040204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=218.28.233.106&SecurityKey=20260209040204&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2c6769e90494faddfc171e98d478439b
CCTV6,http://113.44.65.227:1234/624878396
CCTV5,http://43.251.226.89:8080/play/5.m3u8
CCTV5,http://sxtylt.sohu.blog:9003/hls/5/index.m3u8
CCTV5,http://114.254.34.140:18888/rtp/239.3.1.173:8001
CCTV5,http://sxtylt.sohu.blog:9003/hls/6/index.m3u8
CCTV5,http://114.100.195.104:4022/rtp/238.1.78.171:7240
CCTV5,http://223.198.240.9:4000/rtp/239.253.64.245:5140
CCTV5,http://111.113.89.184:2000/rtp/239.121.4.152:8896
CCTV5,http://123.191.12.76:1111/rtp/232.0.0.171:1234
CCTV5,http://27.191.203.215:19999/rtp/239.254.201.153:7206
CCTV5,http://111.162.204.109:8686/rtp/225.1.1.160:5002
CCTV7,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/51/index.m3u8?msisdn=202602081735344f03a789ca2e4d49bc92e573f7ef229f&mdspid=&spid=699004&netType=0&sid=5501083622&pid=2028597139&timestamp=20260208173534&Channel_ID=0116_2600036500-99000-201600010014557&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=27.185.205.106&SecurityKey=20260208173534&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=70c325203007713f22af7d149d037a6c&sv=10004&ct=android
CCTV5,http://183.220.107.138:4022/rtp/239.10.0.200:5140
CCTV5,http://183.220.107.138:4022/rtp/239.11.0.236:5140
CCTV5,http://183.220.107.138:4022/rtp/239.11.0.100:5140
CCTV5,http://183.220.107.138:4022/rtp/239.11.0.66:5140
CCTV6,http://117.30.58.100:18888/rtp/239.61.3.36:9734
CCTV7,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/51/index.m3u8?msisdn=202602090402042f9292e24c00487eb659aba9ac2a4ff6&mdspid=&spid=699004&netType=0&sid=5501083622&pid=2028597139&timestamp=20260209040204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=218.28.233.106&SecurityKey=20260209040204&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7b5493a1da0bd9bfd569ef643bf6663b
CCTV7,http://113.44.65.227:1234/673168121
CCTV6,http://43.251.226.89:8080/play/7.m3u8
CCTV8,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=2026020817350336a281a196904f50a063e14ec4d77ce8&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260208173503&Channel_ID=0116_2600036500-99000-201600010014556&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=36.134.82.166&SecurityKey=20260208173503&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=ZQ-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8974f84ed696fbc30106794c60221833&sv=10004&ct=android
CCTV6,http://114.254.34.140:18888/rtp/239.3.1.174:8001
CCTV6,http://sxtylt.sohu.blog:9003/hls/7/index.m3u8
CCTV6,http://114.100.195.104:4022/rtp/238.1.78.172:7248
CCTV6,http://223.198.240.9:4000/rtp/239.253.64.246:5140
CCTV6,http://111.113.89.184:2000/rtp/239.121.4.153:8902
CCTV6,http://123.191.12.76:1111/rtp/232.0.0.172:1234
CCTV6,http://27.191.203.215:19999/rtp/239.254.201.154:7207
CCTV6,http://106.59.3.233:55555/rtp/239.200.200.21:9020
CCTV8,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=2026020904020497f8074dbd3340b8888f81b8946ae304&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260209040204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=218.28.233.106&SecurityKey=20260209040204&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3e18de6b4afa1a849023f6913866df91
CCTV6,http://183.220.107.138:4022/rtp/239.11.0.102:5140
CCTV8,http://113.44.65.227:1234/624878356
CCTV6,https://t.freetv.fun/live/cctv6-5.php
CCTV9,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=2026020817343383f38d357f2047b2802ce611b3b528b4&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20260208173433&Channel_ID=0116_2600036500-99000-201600010014555&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=61.240.140.74&SecurityKey=20260208173433&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2635059c860501a01b31ace0a893e809&sv=10004&ct=android
CCTV7,http://43.251.226.89:8080/play/8.m3u8
CCTV7,http://114.254.34.140:18888/rtp/239.3.1.61:8104
CCTV7,http://sxtylt.sohu.blog:9003/hls/8/index.m3u8
CCTV7,http://114.100.195.104:4022/rtp/238.1.78.239:7784
CCTV7,http://111.113.89.184:2000/rtp/239.121.4.156:8920
CCTV7,http://223.198.240.9:4000/rtp/239.253.64.54:5140
CCTV7,http://123.191.12.76:1111/rtp/232.0.0.136:1234
CCTV7,http://27.191.203.215:19999/rtp/239.254.200.159:6000
CCTV7,http://sun135790.x3322.net:9901/tsfile/live/16014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=20260209040204e62cab80eafb4b2badd8fa8269cb3836&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20260209040204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=218.28.233.106&SecurityKey=20260209040204&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c80dee13956fe077b5729df99f497df4
CCTV7,http://183.220.107.138:4022/rtp/239.11.0.110:5140
CCTV9,http://113.44.65.227:1234/673168140
CCTV8,http://114.254.34.140:18888/rtp/239.3.1.175:8001
CCTV8,http://114.100.195.104:4022/rtp/238.1.78.173:7256
CCTV8,http://sxtylt.sohu.blog:9003/hls/9/index.m3u8
CCTV8,http://111.113.89.184:2000/rtp/239.121.4.154:8908
CCTV10,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=202602081734015aa6a267c2c7464989caea3b56f61dff&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260208173401&Channel_ID=0116_2600036500-99000-201600010014554&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=61.240.140.69&SecurityKey=20260208173401&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=779f99f7766287a402865d6f916a37f4&sv=10004&ct=android
CCTV8,http://123.191.12.76:1111/rtp/232.0.0.173:1234
CCTV8,http://27.191.203.215:19999/rtp/239.254.201.155:7208
CCTV8,http://183.220.107.138:4022/rtp/239.11.0.103:5140
CCTV9,http://43.251.226.89:8080/play/138.m3u8
CCTV10,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=202602090402045ff50fe244f345de861a62cd66cc79cc&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260209040204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=218.28.233.106&SecurityKey=20260209040204&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=976b468bccd0fe41750215ecaed36b6e
CCTV8,http://43.251.226.89:8080/play/9.m3u8
CCTV10,http://113.44.65.227:1234/624878405
CCTV9,http://114.100.195.104:4022/rtp/238.1.78.240:7792
CCTV9,http://sxtylt.sohu.blog:9003/hls/10/index.m3u8
CCTV9,http://114.254.34.140:18888/rtp/239.3.1.62:8112
CCTV9,http://223.198.240.9:4000/rtp/239.253.64.76:5140
